tsn,author,parentName,parentTsn,rankName,taxon
1153232,"Leicester, 1908",Hodgesia,1150438,Species,Hodgesia quasisanguinae
1153394,"Theobald, 1904",Hodgesia,1150438,Species,Hodgesia sanguinae
1153530,"Belkin, 1962",Hodgesia,1150438,Species,Hodgesia solomonis
1153569,"Edwards, 1923",Hodgesia,1150438,Species,Hodgesia spoliata
101725,"Selys, 1858",Gomphidae,101664,Genus,Erpetogomphus
592834,"Garrison, 1994",Erpetogomphus,101725,Species,Erpetogomphus agkistrodon
592835,"(Selys, 1859)",Erpetogomphus,101725,Species,Erpetogomphus boa
592836,"Garrison, 1994",Erpetogomphus,101725,Species,Erpetogomphus bothrops
592837,"Hagen in Selys, 1858",Erpetogomphus,101725,Species,Erpetogomphus compositus
592838,"Ris, 1918",Erpetogomphus,101725,Species,Erpetogomphus constrictor
592839,"(Selys, 1858)",Erpetogomphus,101725,Species,Erpetogomphus cophias
592840,"(Hagen in Selys, 1854)",Erpetogomphus,101725,Species,Erpetogomphus crotalinus
101726,"Hagen in Selys, 1858",Erpetogomphus,101725,Species,Erpetogomphus designatus
592842,"Garrison, 1994",Erpetogomphus,101725,Species,Erpetogomphus elaphe
592843,"(Selys, 1858)",Erpetogomphus,101725,Species,Erpetogomphus elaps
592841,"Novelo, 1999",Erpetogomphus,101725,Species,Erpetogomphus erici
101727,"Calvert, 1905",Erpetogomphus,101725,Species,Erpetogomphus eutainia
592844,"Garrison, 1994",Erpetogomphus,101725,Species,Erpetogomphus heterodon
101728,"Kennedy, 1918",Erpetogomphus,101725,Species,Erpetogomphus lampropeltis
592845,"Garrison, 1994",Erpetogomphus,101725,Species,Erpetogomphus leptophis
592846,"Garrison, 1994",Erpetogomphus,101725,Species,Erpetogomphus liopeltis
592847,"Calvert, 1905",Erpetogomphus,101725,Species,Erpetogomphus ophibolus
592848,"Williamson, 1918",Erpetogomphus,101725,Species,Erpetogomphus sabaleticus
592849,"Calvert, 1919",Erpetogomphus,101725,Species,Erpetogomphus schausi
592850,"Calvert, 1905",Erpetogomphus,101725,Species,Erpetogomphus sipedon
592851,"Calvert, 1912",Erpetogomphus,101725,Species,Erpetogomphus tristani
592852,"Selys, 1868",Erpetogomphus,101725,Species,Erpetogomphus viperinus
1085198,"Hopkins, 1915",Scolytinae,678830,Genus,Coptoborus
1085360,"(Schedl, 1936)",Coptoborus,1085198,Species,Coptoborus pseudotenuis
114900,"Swaine, 1918",Scolytinae,678830,Genus,Alniphagus
114901,"(LeConte, 1876)",Alniphagus,114900,Species,Alniphagus aspericollis
620508,"Schedl, 1949",Alniphagus,114900,Species,Alniphagus hirsutus
101816,"Kirby, 1889",Libellulidae,101797,Genus,Tauriphila
593352,"(Hagen, 1869)",Tauriphila,101816,Species,Tauriphila argo
101817,"(Hagen, 1867)",Tauriphila,101816,Species,Tauriphila australis
593353,"Calvert, 1906",Tauriphila,101816,Species,Tauriphila azteca
593354,"Martin, 1896",Tauriphila,101816,Species,Tauriphila risi
593355,"Ris, 1913",Tauriphila,101816,Species,Tauriphila xiphea
128872,,Orthocladiinae,128457,Genus,Oreadomyia
128873,"Kevan and Cutten-ali-khan, 1975",Oreadomyia,128872,Species,Oreadomyia albertae
625431,"Meijere, 1914",Pachygastrinae,130185,Genus,Camptopteromyia
626324,"James, 1962",Camptopteromyia,625431,Species,Camptopteromyia flavipes
626325,"Meijere, 1914",Camptopteromyia,625431,Species,Camptopteromyia fractipennis
626326,"James, 1962",Camptopteromyia,625431,Species,Camptopteromyia lanata
626327,"James, 1962",Camptopteromyia,625431,Species,Camptopteromyia obscura
626328,"James, 1962",Camptopteromyia,625431,Species,Camptopteromyia tibialis
147442,,Parydrinae,147292,Tribe,Philygriini
147443,,Philygriini,147442,Genus,Nostima
147444,"Sturtevant and Wheeler, 1954",Nostima,147443,Species,Nostima approximata
147445,"(Coquillett, 1900)",Nostima,147443,Species,Nostima gilvipes
147447,"Cresson, 1930",Nostima,147443,Species,Nostima niveivenosa
147448,"Sturtevant and Wheeler, 1954",Nostima,147443,Species,Nostima occidentalis
147449,"(Fallen, 1913)",Nostima,147443,Species,Nostima picta
147451,"(Williston, 1896)",Nostima,147443,Species,Nostima pulchra
147453,"Cresson, 1930",Nostima,147443,Species,Nostima quinquenotata
147454,"Cresson, 1933",Nostima,147443,Species,Nostima scutellaris
147455,"Coquillett, 1900",Nostima,147443,Species,Nostima slossonae
147456,,Philygriini,147442,Genus,Philygria
147457,"Loew, 1861",Philygria,147456,Species,Philygria debilis
147460,"(Sturtevant and Wheeler, 1954)",Philygria,147456,Species,Philygria dimidiata
147462,"(Cresson, 1930)",Philygria,147456,Species,Philygria nigrescens
147464,"Loew, 1861",Philygria,147456,Species,Philygria opposita
598709,"Neboiss, 1962",Psyllobetini,598251,Genus,Moruya
608085,"Neboiss, 1962",Moruya,598709,Species,Moruya charadra
608086,"Neboiss, 1962",Moruya,598709,Species,Moruya opora
608087,"(Jacquemart, 1965)",Moruya,598709,Species,Moruya tasmanica
838239,"Chevrolat in Dejean, 1836",Chalepini,719583,Genus,Metazycera
844748,"Baly, 1864",Metazycera,838239,Species,Metazycera amazona
844749,"Pic, 1931",Metazycera,838239,Species,Metazycera basithorax
844750,"Pic, 1932",Metazycera,838239,Species,Metazycera donckieri
844751,"Weise, 1910",Metazycera,838239,Species,Metazycera nigripennis
844752,"Pic, 1932",Metazycera,838239,Species,Metazycera particularis
844753,"(Guérin-Méneville in Cuvier, 1844)",Metazycera,838239,Species,Metazycera purpurata
844754,"Waterhouse, 1881",Metazycera,838239,Species,Metazycera quadriguttata
844755,"Baly, 1864",Metazycera,838239,Species,Metazycera rubroguttata
844756,"Baly, 1864",Metazycera,838239,Species,Metazycera sexpustulata
844757,"Pic, 1932",Metazycera,838239,Species,Metazycera sinuatevittata
844758,"Pic, 1931",Metazycera,838239,Species,Metazycera subapicalis
844759,"(Olivier, 1808)",Metazycera,838239,Species,Metazycera trimaculata
719630,"Linnaeus, 1758",Cassidini,719587,Genus,Cassida
838358,"Hincks, 1950",Cassida,719630,Subgenus,Cassida (Alledoya)
719815,"Linnaeus, 1758",Cassida,719630,Subgenus,Cassida (Cassida)
838352,"Strand, 1928",Cassida,719630,Subgenus,Cassida (Cassidulella)
838348,"Spaeth, 1912",Cassida,719630,Subgenus,Cassida (Crepidaspis)
838347,"Chen and Zia, 1961",Cassida,719630,Subgenus,Cassida (Cyrtonocassis)
838350,"Günther, 1958",Cassida,719630,Subgenus,Cassida (Dolichocassida)
838359,"Gressitt, 1952",Cassida,719630,Subgenus,Cassida (Lasiocassis)
838349,"Reitter in Spaeth and Reitter, 1926",Cassida,719630,Subgenus,Cassida (Lordicassis)
838353,"Reitter in Spaeth and Reitter, 1926",Cassida,719630,Subgenus,Cassida (Lordiconia)
719816,"Weise, 1891",Cassida,719630,Subgenus,Cassida (Mionycha)
838354,"Spaeth in Hincks, 1952",Cassida,719630,Subgenus,Cassida (Mionychella)
838356,"Weise, 1891",Cassida,719630,Subgenus,Cassida (Odontionycha)
838351,"Spaeth in Spaeth and Reitter, 1926",Cassida,719630,Subgenus,Cassida (Onychocassis)
838357,"Desbrochers, 1891",Cassida,719630,Subgenus,Cassida (Pseudocassida)
838355,"Reitter in Spaeth and Reitter, 1926",Cassida,719630,Subgenus,Cassida (Tylocentra)
844297,"Spaeth, 1926",Cassida,719630,Species,Cassida achardi
841404,"Borowiec, 1999",Cassida,719630,Species,Cassida acutangula
839897,"Spaeth, 1916",Cassida,719630,Species,Cassida altiuscula
841408,"Borowiec, 1999",Cassida,719630,Species,Cassida ambrica
839903,"Spaeth, 1933",Cassida,719630,Species,Cassida andreinii
844298,"Borowiec and Sassi, 2002",Cassida,719630,Species,Cassida atrofemorata
841416,"Borowiec, 1999",Cassida,719630,Species,Cassida atrorubra
844270,"Sekerka and Borowiec, 2008",Cassida,719630,Species,Cassida atrosignata
841678,"Borowiec, 2002",Cassida,719630,Species,Cassida bezdeki
844747,"(Chen and Zia, 1961)",Cassida,719630,Species,Cassida binorbis
839928,"Spaeth, 1933",Cassida,719630,Species,Cassida blanda
841079,"Borowiec, 2007",Cassida,719630,Species,Cassida butterwecki
839933,"(Spaeth, 1903)",Cassida,719630,Species,Cassida camerunensis
841659,"Borowiec, 2005",Cassida,719630,Species,Cassida capensis
839937,"Spaeth, 1912",Cassida,719630,Species,Cassida chapuisi
841178,"Borowiec, 2001",Cassida,719630,Species,Cassida chiangmaiensis
844299,"Borowiec and Swietojanska, 2001",Cassida,719630,Species,Cassida chrysanthemoides
839943,"Boheman, 1854",Cassida,719630,Species,Cassida coagulata
841410,"Borowiec, 1999",Cassida,719630,Species,Cassida coelebs
839958,"(Spaeth, 1936)",Cassida,719630,Species,Cassida cristobalensis
841176,"Borowiec, 2001",Cassida,719630,Species,Cassida dembickyi
839968,"Boheman, 1856",Cassida,719630,Species,Cassida denticulata
844300,"Spaeth, 1928",Cassida,719630,Species,Cassida devylderi
841414,"Borowiec, 1999",Cassida,719630,Species,Cassida dolens
839978,"(Boheman, 1855)",Cassida,719630,Species,Cassida dorsalis
841660,"Borowiec, 2005",Cassida,719630,Species,Cassida drakensbergensis
841102,"Borowiec and Ghate, 2004",Cassida,719630,Species,Cassida eximia
844301,"Borowiec and Swietojanska, 2001",Cassida,719630,Species,Cassida foveolatipennis
840001,"Boheman, 1856",Cassida,719630,Species,Cassida frontalis
844302,"Yu, 2002",Cassida,719630,Species,Cassida hainanensis
840022,"(Weise, 1910)",Cassida,719630,Species,Cassida hova
841407,"Borowiec, 1999",Cassida,719630,Species,Cassida hovacassiformis
844744,"Borowiec, 2009",Cassida,719630,Species,Cassida ictericiformis
840032,"Thomson, 1858",Cassida,719630,Species,Cassida inaequalis
840035,"(Fairmaire, 1899)",Cassida,719630,Species,Cassida inconstans
841125,"Sassi and Borowiec, 2006",Cassida,719630,Species,Cassida inopinata
840045,"Weise, 1898",Cassida,719630,Species,Cassida irrorata
844745,"Borowiec, 2009",Cassida,719630,Species,Cassida isarogensis
840049,"Borowiec, 1988",Cassida,719630,Species,Cassida johnsoni
844743,"Borowiec, 2009",Cassida,719630,Species,Cassida langeri
841679,"Borowiec, 2002",Cassida,719630,Species,Cassida laotica
840060,"Fairmaire, 1904",Cassida,719630,Species,Cassida lateritia
844304,"Borowiec and Swietojanska, 2001",Cassida,719630,Species,Cassida limpopoana
844306,"Borowiec and Swietojanska, 2001",Cassida,719630,Species,Cassida lycii
841409,"Borowiec, 1999",Cassida,719630,Species,Cassida madagascarica
844760,"Borowiec, 2010",Cassida,719630,Species,Cassida malaysiana
840081,"Germar, 1848",Cassida,719630,Species,Cassida mera
844307,"Spaeth, 1933",Cassida,719630,Species,Cassida mindanaoensis
844269,"Sekerka and Borowiec, 2008",Cassida,719630,Species,Cassida mishmiensis
841412,"Borowiec, 1999",Cassida,719630,Species,Cassida montana
844308,"Boheman, 1856",Cassida,719630,Species,Cassida moori
841080,"Borowiec, 2007",Cassida,719630,Species,Cassida morondaviana
841661,"Borowiec, 2005",Cassida,719630,Species,Cassida namibiensis
840088,"Boheman, 1862",Cassida,719630,Species,Cassida navicella
844669,"Medvedev, 1977",Cassida,719630,Species,Cassida nepalica
844309,"Spaeth, 1901",Cassida,719630,Species,Cassida nigrogibbosa
841101,"Borowiec and Ghate, 2004",Cassida,719630,Species,Cassida nigrohumeralis
844272,"(Spaeth, 1928)",Cassida,719630,Species,Cassida obenbergeri
841114,"Sekerka, 2005",Cassida,719630,Species,Cassida olympica
844271,"Sekerka and Borowiec, 2008",Cassida,719630,Species,Cassida pacholatkoi
841177,"Borowiec, 2001",Cassida,719630,Species,Cassida paiensis
844310,"Matis, 1970",Cassida,719630,Species,Cassida paliji
841405,"Borowiec, 1999",Cassida,719630,Species,Cassida pauliani
840119,"Borowiec, 1999",Cassida,719630,Species,Cassida persicana
841119,"Sekerka, 2006",Cassida,719630,Species,Cassida pfefferi
844766,"Borowiec and Burwell, 2011",Cassida,719630,Species,Cassida polymeriae
841179,"Borowiec, 2001",Cassida,719630,Species,Cassida praensis
841418,"Borowiec, 1999",Cassida,719630,Species,Cassida pubipennis
844305,"Weise, 1893",Cassida,719630,Species,Cassida pyrenaea
841413,"Borowiec, 1999",Cassida,719630,Species,Cassida quadricolorata
841122,"Borowiec, 2006",Cassida,719630,Species,Cassida queenslandica
840146,"(Boheman, 1862)",Cassida,719630,Species,Cassida recondita
844311,"Borowiec and Swietojanska, 2001",Cassida,719630,Species,Cassida reticulipennis
841680,"Borowiec, 2002",Cassida,719630,Species,Cassida rubripennis
841089,"Swietojanska and Borowiec, 2002",Cassida,719630,Species,Cassida sabahensis
840167,"(Boheman, 1862)",Cassida,719630,Species,Cassida sappho
841415,"Borowiec, 1999",Cassida,719630,Species,Cassida scymnoides
841417,"Borowiec, 1999",Cassida,719630,Species,Cassida seniculoides
840190,"Gressitt, 1952",Cassida,719630,Species,Cassida spaethiana
841126,"Sekerka, 2006",Cassida,719630,Species,Cassida strejceki
841411,"Borowiec, 1999",Cassida,719630,Species,Cassida subacuticollis
840205,"Boheman, 1854",Cassida,719630,Species,Cassida sulphurago
844263,"Boheman, 1856",Cassida,719630,Species,Cassida syrtica
840212,"Boheman, 1856",Cassida,719630,Species,Cassida tenuicula
841180,"Borowiec, 2001",Cassida,719630,Species,Cassida thailandica
840213,"Boheman, 1862",Cassida,719630,Species,Cassida thomsoni
844597,"Borowiec and Swietojanska, 2001",Cassida,719630,Species,Cassida tianshanica
840216,"Klug, 1835",Cassida,719630,Species,Cassida tosta
844598,"Borowiec and Swietojanska, 2001",Cassida,719630,Species,Cassida transcaucasica
841406,"Borowiec, 1999",Cassida,719630,Species,Cassida umbonata
841088,"Swietojanska and Borowiec, 2002",Cassida,719630,Species,Cassida unica
840231,"Boheman, 1862",Cassida,719630,Species,Cassida vafra
840239,"Thunberg, 1787",Cassida,719630,Species,Cassida vesicularis
1150457,"Theobald, 1905",Anophelinae,125955,Genus,Bironella
1150610,"Theobald, 1905",Bironella,1150457,Subgenus,Bironella (Bironella)
1150611,"Edwards, 1930",Bironella,1150457,Subgenus,Bironella (Brugella)
1150589,"Tenorio, 1977",Bironella,1150457,Subgenus,Bironella (Neobironella)
1150456,"Theobald, 1903",Ficalbiini,1150382,Genus,Ficalbia
1151833,"(Theobald, 1908)",Ficalbia,1150456,Species,Ficalbia circumtestacea
1152080,"Toma and Higa, 2004",Ficalbia,1150456,Species,Ficalbia ichiromiyagii
1152182,"Mattingly, 1949",Ficalbia,1150456,Species,Ficalbia jacksoni
1152463,"Brunetti, 1920",Ficalbia,1150456,Species,Ficalbia ludlowae
1152536,"(Newstead, 1907)",Ficalbia,1150456,Species,Ficalbia malfeyti
1152674,"(Theobald, 1901)",Ficalbia,1150456,Species,Ficalbia minima
1152786,"(Theobald, 1901)",Ficalbia,1150456,Species,Ficalbia nigra
1153809,"(Theobald, 1904)",Ficalbia,1150456,Species,Ficalbia uniformis
598266,"Banks, 1939",Hydropsychinae,598191,Genus,Austropsyche
599404,"(Kimmins in Mosely & Kimmins, 1953)",Austropsyche,598266,Species,Austropsyche bifurcata
599405,"(Jacquemart, 1965)",Austropsyche,598266,Species,Austropsyche bispinosa
599406,"Banks, 1939",Austropsyche,598266,Species,Austropsyche victoriana
776920,"Sun and McCafferty, 2008",Brachycercinae,776913,Tribe,Insulibrachini
776931,"Soldán, 1986",Insulibrachini,776920,Genus,Insulibrachys
777036,"Soldán, 1986",Insulibrachys,776931,Species,Insulibrachys needhami
838220,"Gressitt, 1960",Cryptonychini,719602,Genus,Stephanispa
844167,"Gressitt, 1960",Stephanispa,838220,Species,Stephanispa cohici
844168,"Gressitt, 1960",Stephanispa,838220,Species,Stephanispa freycineticola
625447,"Lindner, 1965",Pachygastrinae,130185,Genus,Dactylotinda
626469,"Lindner, 1965",Dactylotinda,625447,Species,Dactylotinda saegeri
128874,"Wulp, 1874",Orthocladiinae,128457,Genus,Orthocladius
568517,"Thienemann, 1935",Orthocladius,128874,Subgenus,Orthocladius (Eudactylocladius)
568520,"Thienemann, 1935",Orthocladius,128874,Subgenus,Orthocladius (Euorthocladius)
568522,"Wulp, 1874",Orthocladius,128874,Subgenus,Orthocladius (Orthocladius)
568518,"Brundin, 1956",Orthocladius,128874,Subgenus,Orthocladius (Pogonocladius)
568523,"Cranston, 1982",Orthocladius,128874,Subgenus,Orthocladius (Symposiocladius)
128940,"Malloch, 1915",Orthocladius,128874,Species,Orthocladius albidohalteralis
128941,"(Roback, 1957)",Orthocladius,128874,Species,Orthocladius anteilis
128942,,Orthocladius,128874,Species,Orthocladius astis
128943,,Orthocladius,128874,Species,Orthocladius claripennis
128944,,Orthocladius,128874,Species,Orthocladius clepsydrius
128936,"Hardy, 1960",Orthocladius,128874,Species,Orthocladius davisi
128945,,Orthocladius,128874,Species,Orthocladius glacialis
128946,,Orthocladius,128874,Species,Orthocladius graminicola
128937,"Hardy, 1960",Orthocladius,128874,Species,Orthocladius grimshawi
128938,"Hardy, 1960",Orthocladius,128874,Species,Orthocladius membranisesoria
128947,(Zetterrted),Orthocladius,128874,Species,Orthocladius minutus
128948,Kieffer,Orthocladius,128874,Species,Orthocladius thienemanni
128949,,Orthocladius,128874,Species,Orthocladius traenis
128939,"Hardy, 1960",Orthocladius,128874,Species,Orthocladius williamsi
128950,,Orthocladius,128874,Species,Orthocladius xethis
128670,,Orthocladiinae,128457,Genus,Diplocladius
128671,"Kieffer, 1908",Diplocladius,128670,Species,Diplocladius cultriger
114925,"Eichhoff, 1864",Scolytinae,678830,Genus,Dryocoetes
1085292,"(Mannerheim, 1852)",Dryocoetes,114925,Species,Dryocoetes affaber
1085404,"(Ratzeburg, 1837)",Dryocoetes,114925,Species,Dryocoetes autographus
114926,"Hopkins, 1915",Dryocoetes,114925,Species,Dryocoetes betulae
620433,"Hopkins, 1915",Dryocoetes,114925,Species,Dryocoetes caryi
114927,"Swaine, 1912",Dryocoetes,114925,Species,Dryocoetes confusus
1085293,"(LeConte, 1868)",Dryocoetes,114925,Species,Dryocoetes granicollis
1085403,"Mandelshtam, 2001",Dryocoetes,114925,Species,Dryocoetes krivolutzkajae
620434,"Swaine, 1915",Dryocoetes,114925,Species,Dryocoetes sechelti
598253,"Marlier, 1955",Dipseudopsinae,598189,Genus,Limnoecetis
598925,"Marlier, 1955",Limnoecetis,598253,Species,Limnoecetis tanganicae
147486,,Ephydrini,147466,Genus,Ephydra
147487,"Aldrich, 1912",Ephydra,147486,Species,Ephydra auripes
147488,"Cresson, 1934",Ephydra,147486,Species,Ephydra bruesi
147489,"Wirth, 1971",Ephydra,147486,Species,Ephydra currani
147491,"Wirth, 1971",Ephydra,147486,Species,Ephydra goedeni
147492,"Packard, 1871",Ephydra,147486,Species,Ephydra gracilis
147494,"Say, 1830",Ephydra,147486,Species,Ephydra hians
147498,"Egger, 1862",Ephydra,147486,Species,Ephydra macellaria
147499,"Jones, 1906",Ephydra,147486,Species,Ephydra millbrae
147500,"Cresson, 1916",Ephydra,147486,Species,Ephydra niveiceps
147501,"Loew, 1866",Ephydra,147486,Species,Ephydra obscuripes
147502,"Wirth, 1971",Ephydra,147486,Species,Ephydra packardi
147504,"Cresson, 1916",Ephydra,147486,Species,Ephydra pectinulata
147505,"Fallen, 1813",Ephydra,147486,Species,Ephydra riparia
147506,"Loew, 1864",Ephydra,147486,Species,Ephydra subopaca
147507,"Cresson, 1934",Ephydra,147486,Species,Ephydra thermophila
147508,"Wirth, 1976",Ephydra,147486,Species,Ephydra usingeri
114928,"Bedel, 1888",Scolytinae,678830,Genus,Hylastinus
114929,"(Marsham, 1802)",Hylastinus,114928,Species,Hylastinus obscurus
147467,,Ephydrini,147466,Genus,Calocoenia
147468,"(Sturtevant and Wheeler, 1954)",Calocoenia,147467,Species,Calocoenia paurosoma
147470,"(Cresson, 1935)",Calocoenia,147467,Species,Calocoenia platypelta
609521,"Waltz and McCafferty, 1985",Baetidae,100755,Genus,Mayobaetis
609691,"(Mayo, 1973)",Mayobaetis,609521,Species,Mayobaetis ellenae
719586,"Chapuis, 1875",Cassidinae,719576,Tribe,Ischyrosonychini
719628,"Boheman, 1854",Ischyrosonychini,719586,Genus,Physonota
720005,"Boheman, 1854",Physonota,719628,Species,Physonota alutacea
720006,"Schaeffer, 1925",Physonota,719628,Species,Physonota arizonae
839537,"Boheman, 1854",Physonota,719628,Species,Physonota attenuata
839538,"Boheman, 1856",Physonota,719628,Species,Physonota breviuscula
839539,"(Boheman, 1854)",Physonota,719628,Species,Physonota calcarata
839540,"Boheman, 1854",Physonota,719628,Species,Physonota caudata
839541,"Boheman, 1854",Physonota,719628,Species,Physonota cerea
839542,"Boheman, 1854",Physonota,719628,Species,Physonota citrina
839543,"Boheman, 1854",Physonota,719628,Species,Physonota citrinella
